LoanID,Amount.Requested,Amount.Funded.By.Investors,Interest.Rate,Loan.Length,Loan.Purpose,Debt.To.Income.Ratio,Home.Ownership,Monthly.Income,CIBIL_Score,Open.CREDIT.Lines,Revolving.CREDIT.Balance,Inquiries.in.the.Last.6.Months
955,25000,24875,0.12,60,debt_consolidation,0.13,MORTGAGE,6250,755,5,18591,0
956,24000,24000,0.12,36,debt_consolidation,0.16,RENT,4500,700,8,29098,1
957,7000,6875,0.1,36,major_purchase,0.14,RENT,5000,690,5,1364,2
958,1200,1200,0.18,36,other,0.24,RENT,1700,660,2,0,3
959,24175,24175,0.13,36,home_improvement,0.08,RENT,6250,710,8,4681,1
960,2800,2800,0.08,36,credit_card,0.17,RENT,3583.33,720,12,5182,0
961,4000,4000,0.12,60,car,0.13,RENT,3500,705,6,5915,0
962,10000,10000,0.12,36,debt_consolidation,0.11,MORTGAGE,7500,665,6,24924,0
963,7125,7125,0.1,36,debt_consolidation,0.05,RENT,2946.67,710,6,5015,1
964,10000,9325,0.08,36,other,0.06,MORTGAGE,6666.67,750,10,3248,0
965,10000,10000,0.13,36,credit_card,0.05,RENT,6250,695,5,9620,1
966,4400,4398.89,0.15,36,debt_consolidation,0.22,RENT,4625,670,8,5707,1
967,10000,10000,0.12,36,debt_consolidation,0.12,RENT,4166.67,710,7,9817,1
968,9450,9450,0.12,36,credit_card,0.34,RENT,2750,700,17,14246,0
969,3500,3500,0.08,36,other,0.02,MORTGAGE,7500,765,4,6944,0
970,24000,24000,0.13,60,home_improvement,0.22,MORTGAGE,10000,725,17,42996,0
971,11750,11750,0.11,36,debt_consolidation,0.1,RENT,4583.33,700,6,5613,0
972,30000,24800,0.1,36,home_improvement,0.02,MORTGAGE,9583.33,765,7,4454,3
973,12000,12000,0.19,36,debt_consolidation,0.27,MORTGAGE,13333.33,665,18,62069,0
974,13000,13000,0.14,36,debt_consolidation,0.18,MORTGAGE,7916.67,695,14,10723,3
975,5000,5000,0.13,36,educational,0.11,RENT,3800,710,4,1575,4
976,15000,15000,0.14,36,debt_consolidation,0.16,RENT,9166.67,700,15,24563,1
977,16000,15975,0.13,60,major_purchase,0.07,MORTGAGE,5000,745,10,1132,2
978,12000,11975,0.15,60,home_improvement,0.14,MORTGAGE,7083.33,705,7,3923,2
979,10050,10050,0.14,36,debt_consolidation,0.08,OTHER,7266.67,675,8,24281,0
980,35000,25850,0.15,60,major_purchase,0.23,MORTGAGE,10000,760,13,13651,1
981,30000,30000,0.23,60,debt_consolidation,0.31,RENT,7500,685,12,29756,0
982,24250,24175,0.12,36,debt_consolidation,0.22,OWN,5000,740,15,100842,1
983,16000,16000,0.06,36,credit_card,0.06,RENT,12916.67,790,8,26635,1
984,9000,8996.01,0.15,36,debt_consolidation,0.24,RENT,5166.67,675,7,15149,1
985,17000,16750,0.11,60,car,0.18,MORTGAGE,8500,750,9,10324,3
986,5400,200,0.08,36,educational,0.03,RENT,666.67,760,4,1321,0
987,12000,12000,0.12,36,debt_consolidation,0.27,RENT,3833.33,690,15,6038,0
988,2000,2000,0.17,36,debt_consolidation,0.09,RENT,1666.67,670,5,4595,2
989,24000,24000,0.13,36,other,0.2,RENT,4583.33,710,5,21377,0
990,16800,16800,0.22,60,debt_consolidation,0.14,MORTGAGE,4000,660,12,12179,1
991,3000,3000,0.17,36,credit_card,0.23,RENT,2750,660,9,7648,3
992,3500,3500,0.13,36,major_purchase,0.05,MORTGAGE,7083,665,6,11616,0
993,4000,3910.45,0.08,36,home_improvement,0.21,MORTGAGE,3600,725,4,594,0
994,16000,15975,0.16,36,debt_consolidation,0.33,OWN,3333.33,695,10,24134,1
995,8800,8800,0.18,60,debt_consolidation,0.14,RENT,2916.67,685,5,7794,2
996,19725,19725,0.08,36,debt_consolidation,0.06,MORTGAGE,6916.67,755,9,16173,3
997,19750,19725,0.16,36,debt_consolidation,0.24,MORTGAGE,5166.67,680,12,33368,2
998,19750,19725,0.21,60,debt_consolidation,0.15,RENT,4000,670,4,1948,1
999,10000,10000,0.16,36,home_improvement,0.02,MORTGAGE,10000,695,3,5624,0
1000,5000,0,0.09,36,debt_consolidation,0.02,RENT,2600,730,13,814,0
1001,9600,9600,0.07,36,debt_consolidation,0.04,RENT,4333.33,760,7,1039,1
1002,30000,29975,0.21,60,debt_consolidation,0.15,MORTGAGE,12500,705,12,24124,2
1003,7000,7000,0.12,36,credit_card,0.15,RENT,7083.33,685,15,16049,2
1004,8400,8400,0.11,36,debt_consolidation,0.08,RENT,2083.33,720,7,4282,1
1005,5600,5600,0.14,36,debt_consolidation,0.25,RENT,3333.33,675,8,17471,1
1006,20000,13175,0.08,60,car,0.13,MORTGAGE,19583,790,9,5213,0
1007,15000,15000,0.12,36,vacation,0.03,RENT,3166.67,720,5,3338,0
1008,17500,17500,0.13,60,debt_consolidation,0.23,RENT,3500,735,6,17734,0
1009,32400,32400,0.12,60,home_improvement,0.01,MORTGAGE,8750,790,4,7,0
1010,12000,11975,0.12,36,debt_consolidation,0.11,RENT,7083.33,685,11,20601,0
1011,10000,9875,0.14,36,other,0.16,RENT,2250,680,3,13398,4
1012,12300,12275,0.08,36,debt_consolidation,0.22,MORTGAGE,4738.67,745,18,10666,2
1013,15000,15000,0.11,36,credit_card,0.16,MORTGAGE,8750,690,9,15207,0
1014,5000,4446.5,0.12,36,debt_consolidation,0.21,RENT,2500,685,14,14536,4
1015,20000,20000,0.13,36,credit_card,0.15,RENT,14166.67,695,17,34115,0
1016,21725,21725,0.16,36,credit_card,0.29,MORTGAGE,9166.67,695,15,68397,2
1017,5000,5000,0.1,60,car,0.09,RENT,4000,735,6,3448,0
1018,10300,10300,0.09,36,debt_consolidation,0.33,MORTGAGE,2583.33,715,19,12475,0
1019,14400,14400,0.2,36,debt_consolidation,0.19,MORTGAGE,4166.67,660,7,10042,3
1020,15000,15000,0.16,36,credit_card,0.15,RENT,6294.25,680,11,20270,1
1021,35000,35000,0.2,60,credit_card,0.22,MORTGAGE,13333.33,690,12,46937,0
1022,7000,7000,0.16,36,debt_consolidation,0.12,MORTGAGE,3166.67,675,11,6658,2
1023,12500,12500,0.16,60,debt_consolidation,0.14,RENT,5300,695,7,11439,3
1024,18000,18000,0.12,36,debt_consolidation,0.1,RENT,6666.67,705,13,17773,0
1025,6000,6000,0.12,36,debt_consolidation,0.1,RENT,4166.67,695,13,15377,1
1026,16000,16000,0.09,36,credit_card,0.15,RENT,5750,725,7,14431,0
1027,35000,34950,0.23,60,debt_consolidation,0.16,MORTGAGE,8333.33,675,8,11229,1
1028,10000,10000,0.07,36,home_improvement,0.03,RENT,13166.67,735,13,5643,0
1029,21000,21000,0.25,60,credit_card,0.26,RENT,9166.67,675,25,17811,1
1030,8000,8000,0.12,36,home_improvement,0.08,MORTGAGE,4166.67,705,6,7419,1
1031,33600,32058.53,0.2,60,debt_consolidation,0.14,MORTGAGE,20000,695,12,17285,0
1032,11050,10878.55,0.15,36,debt_consolidation,0.15,RENT,5250,675,12,27780,1
1033,16000,16000,0.15,36,debt_consolidation,0.19,MORTGAGE,7666.67,695,16,43692,1
1034,15000,15000,0.15,60,credit_card,0.17,RENT,4583.33,730,4,13115,1
1035,12000,12000,0.14,36,debt_consolidation,0.14,MORTGAGE,8000,685,13,12968,1
1036,4000,3975,0.15,36,house,0.05,RENT,1700,670,4,2381,5
1037,12000,12000,0.18,36,other,0.2,RENT,5129,660,8,8923,0
1038,12000,12000,0.1,36,debt_consolidation,0.12,MORTGAGE,10333.33,690,16,8987,0
1039,7500,7500,0.05,36,home_improvement,0.22,MORTGAGE,2583.33,785,11,2160,0
1040,24000,23568.65,0.08,36,credit_card,0.14,MORTGAGE,11666.67,785,10,33122,0
1041,16000,16000,0.15,36,debt_consolidation,0.2,RENT,6000,690,11,10915,1
1042,12200,12200,0.21,60,credit_card,0.09,RENT,6666.67,695,9,17282,0
1043,12000,12000,0.1,36,debt_consolidation,0.12,RENT,8054.5,710,13,14986,0
1044,12000,12000,0.15,36,debt_consolidation,0.26,OWN,3333.33,665,9,10310,0
1045,9800,9775,0.06,36,debt_consolidation,0.14,MORTGAGE,6666.67,765,5,11466,0
1046,7000,7000,0.15,36,debt_consolidation,0.11,MORTGAGE,6833,670,11,5537,1
1047,10000,10000,0.12,36,moving,0.02,RENT,5500,720,3,5623,0
1048,10000,10000,0.13,36,credit_card,0.19,MORTGAGE,4958.33,710,9,24598,1
1049,17000,16975,0.12,60,debt_consolidation,0.13,MORTGAGE,4666.67,745,17,11677,2
1050,18000,17975,0.19,60,debt_consolidation,0.16,MORTGAGE,4666.67,675,14,14878,3
1051,15600,6575,0.12,36,debt_consolidation,0.07,MORTGAGE,15000,680,14,20237,3
1052,16750,9445.58,0.12,36,credit_card,0.25,RENT,3750,720,6,28116,1
1053,7200,7200,0.12,36,debt_consolidation,0.19,OWN,3208.33,680,8,9849,0
1054,1500,1500,0.13,36,other,0.21,MORTGAGE,5000,690,15,38176,1
1055,13600,13600,0.12,36,credit_card,0.21,MORTGAGE,5416.67,685,15,17117,0
1056,30000,30000,0.24,60,debt_consolidation,0.11,RENT,11250,670,12,41592,0
1057,10000,10000,0.18,36,debt_consolidation,0.26,RENT,2500,680,6,17543,1
1058,10000,9850,0.1,36,debt_consolidation,0.14,MORTGAGE,5916.67,730,8,6639,4
1059,10000,10000,0.12,36,debt_consolidation,0.06,MORTGAGE,3746.58,695,5,9005,0
1060,7000,6975,0.13,36,car,0.22,MORTGAGE,3041.67,700,13,15394,1
1061,4700,4700,0.08,36,renewable_energy,0.11,RENT,3416.67,760,3,2297,0
1062,21200,21200,0.1,36,debt_consolidation,0.25,MORTGAGE,7916.67,720,18,7252,0
1063,15000,14875,0.19,36,debt_consolidation,0.14,RENT,5000,665,12,10679,1
1064,2800,2800,0.14,36,debt_consolidation,0,MORTGAGE,3458,680,3,0,2
1065,15000,14875,0.13,36,wedding,0.14,MORTGAGE,4166.67,700,11,8014,4
1066,24925,24925,0.11,60,debt_consolidation,0.25,MORTGAGE,6250,735,20,19245,0
1067,15000,15000,0.12,36,debt_consolidation,0.21,OWN,5416.67,705,20,25464,0
1068,9100,9100,0.06,36,house,0.15,MORTGAGE,3500,780,18,4315,1
1069,12000,11950,0.12,36,credit_card,0.23,RENT,5416.67,690,7,13234,0
1070,16250,16250,0.23,60,other,0.12,OWN,4300,660,10,16444,0
1071,25000,25000,0.18,60,debt_consolidation,0.1,RENT,7666.67,715,12,14631,2
1072,30000,30000,0.15,36,debt_consolidation,0.07,MORTGAGE,9000,660,8,19430,0
1073,4800,544.89,0.12,36,credit_card,0.13,MORTGAGE,7083.33,680,21,44198,0
1074,3000,3000,0.12,36,major_purchase,0.15,RENT,6333.33,680,13,8682,0
1075,17000,16650,0.12,36,debt_consolidation,0.16,MORTGAGE,5292,715,9,21441,1
1076,12000,12000,0.18,36,debt_consolidation,0.22,MORTGAGE,5833.33,680,10,11074,3
1077,27575,27575,0.19,60,home_improvement,0.11,MORTGAGE,13125,670,16,25980,1
1078,5000,5000,0.09,36,credit_card,0.21,RENT,3000,715,4,12841,0
1079,9000,9000,0.13,36,debt_consolidation,0.13,RENT,3466.67,680,13,11103,0
1080,12000,11650,0.13,60,car,0.21,MORTGAGE,5683,730,15,21583,2
1081,16500,16500,0.08,36,debt_consolidation,0.27,RENT,4583.33,760,11,8176,1
1082,18000,13003.66,0.12,36,debt_consolidation,0.22,MORTGAGE,6000,745,16,23518,2
1083,30000,29975,0.19,60,debt_consolidation,0.04,MORTGAGE,5833.33,720,7,9249,0
1084,30000,29975,0.21,60,debt_consolidation,0.11,RENT,7083.33,705,12,9121,0
1085,10000,7945.17,0.13,36,debt_consolidation,0.24,RENT,3583.33,680,16,10193,0
1086,12000,12000,0.16,36,credit_card,0.09,MORTGAGE,10000,675,11,22312,1
1087,10000,10000,0.1,36,other,0.13,RENT,4285.5,710,17,11724,0
1088,3800,3800,0.15,36,debt_consolidation,0.23,RENT,3666.67,670,11,13883,1
1089,18775,18775,0.1,36,debt_consolidation,0.25,MORTGAGE,5850,715,20,27573,0
1090,7200,7200,0.17,36,debt_consolidation,0.2,RENT,2500,670,14,4539,1
1091,25450,25425,0.14,60,credit_card,0.26,RENT,4416.67,720,13,31828,2
1092,6000,5975,0.11,36,small_business,0.21,OWN,5750,705,18,21440,0
1093,8000,8000,0.06,36,home_improvement,0.1,MORTGAGE,7250,760,6,4938,0
1094,10000,10000,0.14,36,debt_consolidation,0.17,MORTGAGE,4083.33,675,15,6418,2
1095,4800,4800,0.15,60,other,0.22,RENT,3333,695,7,4147,2
1096,7000,7000,0.12,36,debt_consolidation,0.12,RENT,5166.67,675,12,10513,0
1097,9975,9975,0.08,36,debt_consolidation,0.07,MORTGAGE,5000,720,17,9773,2
1098,30075,30050,0.23,60,debt_consolidation,0.22,MORTGAGE,5083.33,680,17,20976,1
1099,10000,10000,0.11,36,major_purchase,0.17,MORTGAGE,8333.33,710,9,92399,0
1100,30000,30000,0.12,60,debt_consolidation,0.11,MORTGAGE,5833.33,750,8,10787,0
1101,16000,16000,0.17,60,debt_consolidation,0.08,RENT,4666.67,695,9,15200,0
1102,21200,21175,0.18,36,credit_card,0.31,RENT,4500,675,15,17250,0
1103,6500,6500,0.08,36,other,0.02,MORTGAGE,3208.33,805,5,269,0
1104,19000,19000,0.1,36,debt_consolidation,0.16,RENT,3833.33,725,10,22033,1
1105,6500,5329.76,0.12,36,debt_consolidation,0.09,RENT,1750,720,8,9317,1
1106,1500,1500,0.21,36,other,0.14,RENT,3583.33,685,7,4747,1
1107,24000,24000,0.24,60,debt_consolidation,0.25,MORTGAGE,11666.67,660,21,9733,3
1108,20000,20000,0.19,36,debt_consolidation,0.17,RENT,8333.33,675,9,31870,2
1109,10000,10000,0.13,36,credit_card,0.06,MORTGAGE,4166.67,695,5,8899,2
1110,10000,6350,0.09,36,credit_card,0,RENT,13750,730,5,45,0
1111,10000,10000,0.11,60,debt_consolidation,0.16,RENT,3250,795,5,11319,1
1112,9000,9000,0.2,60,debt_consolidation,0.16,MORTGAGE,4333.33,670,9,5015,0
1113,4200,4200,0.11,36,debt_consolidation,0.07,MORTGAGE,2750,685,12,4898,1
1114,6625,6625,0.18,36,debt_consolidation,0.33,RENT,2916.67,665,13,11369,0
1115,15000,15000,0.16,36,house,0.04,MORTGAGE,8833.33,680,6,113,3
1116,3825,3825,0.14,36,debt_consolidation,0.25,RENT,2495.83,670,8,4560,1
1117,4200,4200,0.09,36,home_improvement,0.16,MORTGAGE,7000,700,8,7167,0
1118,17325,17325,0.09,36,credit_card,0.18,MORTGAGE,3333.33,725,17,11327,0
1119,25000,25000,0.18,60,debt_consolidation,0.28,MORTGAGE,8606.56,720,11,15210,3
1120,8000,7925,0.17,36,debt_consolidation,0.19,RENT,2083.33,695,4,20802,0
1121,12000,12000,0.07,36,debt_consolidation,0.12,RENT,4416.67,765,12,4117,1
1122,5000,5000,0.06,36,credit_card,0.16,RENT,3125,765,11,4557,0
1123,14000,14000,0.1,36,debt_consolidation,0.17,RENT,4583.33,750,4,25,0
1124,30000,30000,0.23,36,debt_consolidation,0.18,RENT,8791.67,660,13,28012,2
1125,10750,10750,0.09,36,debt_consolidation,0.06,OWN,2750,765,5,4693,0
1126,24000,23772.15,0.13,60,home_improvement,0.16,MORTGAGE,8333.33,740,24,56984,0
1127,10000,10000,0.15,36,debt_consolidation,0.2,MORTGAGE,6041.67,670,7,6458,0
1128,16550,16550,0.17,36,debt_consolidation,0.33,MORTGAGE,4333.33,675,15,12163,1
1129,3300,3300,0.06,36,home_improvement,0.11,MORTGAGE,2500,740,9,11144,0
1130,8000,8000,0.14,36,debt_consolidation,0.21,OWN,3500,675,12,7498,0
1131,35000,32117,0.17,60,debt_consolidation,0.17,RENT,5416.67,745,5,39934,0
1132,14000,14000,0.11,36,debt_consolidation,0.25,RENT,3200,720,7,21214,1
1133,18000,18000,0.09,60,debt_consolidation,0.05,MORTGAGE,8333.33,755,8,5211,1
1134,10000,9999.71,0.13,60,other,0.18,RENT,2500,720,8,3822,2
1135,3600,3600,0.17,36,vacation,0.13,RENT,8750,670,8,51176,1
1136,12000,10928.83,0.06,36,home_improvement,0.02,MORTGAGE,8000,765,12,5193,0
1137,4200,4200,0.2,60,other,0.29,RENT,3166.67,660,16,7728,3
1138,4200,4200,0.15,36,educational,0.15,RENT,6333.33,665,11,15578,0
1139,11200,11200,0.22,60,debt_consolidation,0.06,RENT,5583.33,660,12,7952,2
1140,15000,15000,0.16,36,debt_consolidation,0.08,RENT,4583,675,10,15821,0
1141,12100,12100,0.12,36,small_business,0.25,RENT,8750,755,10,1642,1
1142,14000,13975,0.14,60,vacation,0.1,RENT,3145.83,715,8,3449,0
1143,4900,4900,0.06,36,home_improvement,0.07,MORTGAGE,2666.67,770,5,3455,1
1144,19200,19200,0.12,36,credit_card,0.3,OWN,3583.33,715,11,29797,0
1145,8500,8500,0.1,36,debt_consolidation,0.07,MORTGAGE,5333.33,705,10,3432,0
1146,12000,11875,0.08,36,educational,0.15,RENT,3333.33,760,8,1357,0
1147,21000,21000,0.19,60,credit_card,0.14,MORTGAGE,6000,680,10,17008,1
1148,35000,24868.47,0.18,60,home_improvement,0.06,MORTGAGE,14000,715,7,3936,0
1149,10000,10000,0.12,36,credit_card,0.16,OWN,3833.33,685,6,4734,0
1150,10000,9975,0.18,60,car,0.09,RENT,4300,685,4,37,1
1151,12000,12000,0.18,36,debt_consolidation,0.09,OWN,5746,660,12,9561,0
1152,12000,10325,0.12,60,debt_consolidation,0.07,RENT,4166.67,720,11,5934,0
1153,4000,3945.6,0.07,36,moving,0.24,RENT,3350,755,6,627,1
1154,20000,20000,0.2,60,debt_consolidation,0.25,MORTGAGE,5416.67,675,12,33166,0
1155,24375,24375,0.14,36,debt_consolidation,0.14,MORTGAGE,11500,695,16,35461,0
1156,7500,4538.17,0.09,36,other,0.05,RENT,5000,750,10,8575,1
1157,9550,9550,0.11,36,debt_consolidation,0.14,MORTGAGE,4000,700,8,9128,0
1158,25000,24975,0.21,60,debt_consolidation,0.1,RENT,5077.58,690,6,17946,0
1159,3600,3600,0.13,36,debt_consolidation,0.02,MORTGAGE,6333,690,6,12135,3
1160,10000,10000,0.11,36,debt_consolidation,0.2,RENT,6083.33,700,3,924,0
1161,20000,20000,0.07,36,debt_consolidation,0.11,RENT,10333.33,790,8,12632,0
1162,35000,35000,0.11,36,home_improvement,0.09,MORTGAGE,8300,740,7,4421,1
1163,12000,12000,0.12,36,credit_card,0.07,MORTGAGE,10416.67,710,10,31489,1
1164,5600,2025.01,0.15,36,other,0.21,RENT,6083.33,655,7,2166,2
1165,20000,20000,0.08,36,debt_consolidation,0.08,MORTGAGE,15000,750,11,14621,2
1166,18000,18000,0.1,36,debt_consolidation,0.26,MORTGAGE,5925,710,14,23378,0
1167,8000,7575,0.08,36,debt_consolidation,0.04,MORTGAGE,2430,765,5,2783,0
1168,4000,4000,0.1,36,debt_consolidation,0.16,MORTGAGE,4166.67,705,17,13745,1
1169,6000,5975,0.08,36,small_business,0.19,RENT,2100,715,9,4847,0
1170,15000,15000,0.18,36,debt_consolidation,0.13,MORTGAGE,4333.33,670,9,17264,0
1171,20950,20950,0.14,60,major_purchase,0.09,RENT,6666.67,745,7,5680,1
1172,10625,10625,0.08,36,debt_consolidation,0.22,MORTGAGE,3333.33,725,15,15946,0
1173,9000,9000,0.1,60,other,0.15,RENT,3500,755,5,3135,0
1174,20000,11800,0.11,36,debt_consolidation,0.24,MORTGAGE,4166.67,745,11,24123,1
1175,25800,25800,0.13,36,credit_card,0.19,RENT,4833.33,715,7,31427,0
1176,10000,10000,0.07,36,debt_consolidation,0.11,OWN,4166.67,760,20,10385,1
1177,12000,7595.31,0.12,36,small_business,0.11,RENT,3333.33,715,7,17495,0
1178,18650,18650,0.2,36,debt_consolidation,0.2,MORTGAGE,4833.33,660,12,17740,0
1179,10000,10000,0.12,36,credit_card,0.17,MORTGAGE,3816.67,710,8,10830,2
1180,14000,14000,0.17,36,credit_card,0.1,MORTGAGE,12083.33,670,13,28318,0
1181,14000,14000,0.14,36,small_business,0.28,RENT,9166.67,695,17,18813,3
1182,14400,13714.83,0.18,60,debt_consolidation,0.07,RENT,5000,670,6,715,4
1183,8000,8000,0.14,36,debt_consolidation,0.15,RENT,3108,690,3,3072,0
1184,12000,11925,0.12,36,moving,0.16,RENT,10250,720,15,46336,2
1185,24375,24375,0.13,36,debt_consolidation,0.11,OWN,10416.67,705,11,19981,0
1186,3500,3500,0.08,36,other,0.22,MORTGAGE,7247,710,11,9592,0
1187,7900,7900,0.14,36,debt_consolidation,0.08,RENT,3000,675,5,8990,0
1188,10000,10000,0.12,36,debt_consolidation,0.2,RENT,3640,695,11,13124,0
1189,10400,10375,0.18,60,small_business,0.09,RENT,7110.42,725,8,856,0
1190,7500,7450,0.07,36,debt_consolidation,0.09,MORTGAGE,2916.67,755,6,7962,0
1191,18800,18800,0.14,60,debt_consolidation,0.31,RENT,5000,720,13,16397,0
1192,21000,21000,0.13,36,debt_consolidation,0.18,MORTGAGE,7916.67,695,10,9734,0
1193,8500,8500,0.07,36,car,0.07,OWN,6300,750,13,9769,1
1194,13200,13200,0.12,36,credit_card,0.16,RENT,3791.67,705,10,16187,1
1195,3000,3000,0.2,60,other,0.2,MORTGAGE,4416.67,710,4,0,1
1196,19200,19200,0.22,60,credit_card,0.1,RENT,5666.67,670,5,17783,0
1197,13600,13600,0.19,60,credit_card,0.13,RENT,5651.33,675,13,24383,0
1198,6000,6000,0.08,36,vacation,0.1,MORTGAGE,5500,730,6,790,1
1199,22000,22000,0.15,60,debt_consolidation,0.29,MORTGAGE,3912,705,8,21633,0
1200,12000,12000,0.15,36,debt_consolidation,0.14,MORTGAGE,3333.33,665,10,16181,0
1201,5000,5000,0.18,36,vacation,0.14,RENT,8125,675,5,29602,0
1202,31050,30750,0.08,36,debt_consolidation,0.19,MORTGAGE,6500,770,15,71549,0
1203,10000,10000,0.08,36,major_purchase,0.13,RENT,6666.67,730,11,9261,0
1204,10000,10000,0.14,36,debt_consolidation,0.21,RENT,3750,700,4,18621,0
1205,13250,13250,0.08,36,debt_consolidation,0.23,RENT,2500,740,7,12957,0
1206,5000,5000,0.14,36,debt_consolidation,0.18,RENT,5208.33,695,9,18055,1
1207,14675,14675,0.13,36,debt_consolidation,0.25,RENT,3166.67,710,14,5727,0
1208,7000,6875,0.1,36,home_improvement,0.02,RENT,2375,745,3,922,0
1209,6000,6000,0.18,36,credit_card,0.33,OWN,1666.67,665,12,15055,2
1210,20000,20000,0.13,60,debt_consolidation,0.18,MORTGAGE,4500,735,13,22946,1
1211,7000,7000,0.12,36,debt_consolidation,0.32,MORTGAGE,3916.67,695,9,11648,3
1212,1500,1500,0.12,36,other,0.15,RENT,3625,695,9,11346,1
1213,35000,35000,0.18,36,debt_consolidation,0.16,RENT,11000,705,15,13766,1
1214,20000,20000,0.18,60,credit_card,0.13,OWN,6666.67,695,17,8039,1
1215,21000,21000,0.14,60,debt_consolidation,0.11,MORTGAGE,5333.33,710,8,19431,0
1216,12500,12475,0.06,36,car,0.15,RENT,4944.92,755,11,6014,0
1217,25000,2125,0.15,36,debt_consolidation,0.25,MORTGAGE,15416.67,695,24,245886,7
1218,9600,9600,0.14,60,debt_consolidation,0.1,RENT,5500,680,8,8359,2
1219,8100,8100,0.14,36,debt_consolidation,0.18,RENT,4600,675,9,2963,0
1220,15000,15000,0.15,36,debt_consolidation,0.2,MORTGAGE,3666.67,690,11,13843,1
1221,15000,14950,0.16,60,debt_consolidation,0.08,MORTGAGE,14000,685,14,5469,4
1222,11000,11000,0.11,36,debt_consolidation,0.17,MORTGAGE,5000,695,17,8734,0
1223,9600,9600,0.14,36,credit_card,0.19,OWN,5416.67,670,21,16278,1
1224,25000,25000,0.13,36,debt_consolidation,0.19,RENT,5000,775,11,4345,3
1225,14550,14550,0.13,36,debt_consolidation,0.21,MORTGAGE,4583.33,685,7,20141,0
1226,10000,10000,0.11,36,debt_consolidation,0.18,RENT,2500,700,6,11120,0
1227,24000,24000,0.11,60,debt_consolidation,0.21,OWN,8000,705,9,20247,0
1228,20000,19950,0.11,60,debt_consolidation,0.24,OWN,5200,745,11,15709,0
1229,25000,24975,0.11,36,credit_card,0.12,MORTGAGE,25000,725,14,37719,0
1230,7200,7200,0.18,36,home_improvement,0.02,MORTGAGE,3250,670,4,1301,1
1231,5000,5000,0.14,36,debt_consolidation,0.11,RENT,2916.67,675,5,4114,0
1232,20000,19975,0.16,60,debt_consolidation,0.16,MORTGAGE,5000,710,13,20337,3
1233,5600,5600,0.08,36,major_purchase,0.2,RENT,3166.67,730,12,32987,0
1234,20000,20000,0.08,36,credit_card,0.01,RENT,10400,750,5,6969,0
1235,6000,6000,0.09,36,other,0.17,MORTGAGE,12500,715,12,60368,2
1236,3200,3200,0.17,60,debt_consolidation,0.08,RENT,2609,670,9,5382,0
1237,24375,24375,0.14,36,credit_card,0.26,MORTGAGE,4583.33,710,11,27379,3
1238,25225,25225,0.12,36,debt_consolidation,0.31,MORTGAGE,6500,715,8,11736,0
1239,20000,19900,0.16,60,debt_consolidation,0.12,MORTGAGE,6666.67,700,12,20744,1
1240,30225,30225,0.18,36,credit_card,0.28,MORTGAGE,8333.33,710,21,28631,0
1241,7000,7000,0.07,36,credit_card,0.09,MORTGAGE,3352,770,14,14014,2
1242,35000,14869.55,0.16,60,home_improvement,0.26,MORTGAGE,6308.75,735,14,34883,0
1243,7575,7575,0.1,36,debt_consolidation,0.11,RENT,2375,725,3,5640,0
1244,15000,15000,0.13,36,other,0.17,RENT,4166.67,695,11,9066,0
1245,24000,24000,0.16,60,small_business,0.01,OWN,10000,725,8,0,3
1246,19800,19775,0.15,60,debt_consolidation,0.15,MORTGAGE,6666.67,675,10,46879,3
1247,9250,6475,0.11,60,small_business,0.03,MORTGAGE,8500,755,6,105060,0
1248,6000,6000,0.16,36,debt_consolidation,0.06,MORTGAGE,6916.67,660,7,6309,1
1249,3500,3500,0.15,36,other,0.07,RENT,5000,685,2,14064,0
1250,7200,5675,0.15,36,debt_consolidation,0.1,RENT,4500,645,7,6572,1
1251,12000,12000,0.06,36,medical,0.23,MORTGAGE,7500,760,8,5116,0
1252,20000,20000,0.08,36,credit_card,0.14,RENT,7258.33,730,5,14268,0
1253,3900,3900,0.12,36,debt_consolidation,0.08,MORTGAGE,2583.33,685,8,3724,0
1254,16000,16000,0.19,60,credit_card,0.21,RENT,3416.67,680,8,26060,1
1255,15000,15000,0.16,36,other,0.11,MORTGAGE,8583.33,675,6,3844,2
